airline,source airport,destination airport,codeshare,stops,equipment
Fr,Ace,Ltn,-1,0,738
3U,Ckg,Dyg,-1,0,320
Aa,Clt,Czm,-1,0,319
Et,Sin,Adl,-1,0,333
Sn,Kgl,Ebb,-1,0,332
Zb,Lgw,Pmi,-1,0,321 752
G4,Fwa,Pgd,-1,0,M80
Af,Vie,Lys,Y,0,Dh4 F70
Ie,Vao,Hir,-1,0,Dht Bni
Um,Vfa,Buq,-1,0,732
5J,Han,Mnl,-1,0,319
Az,Atl,Mem,Y,0,M88
Mu,Dtw,Pek,Y,0,777
Nk,Rsw,Dtw,-1,0,319
Gs,Xiy,Hia,-1,0,E90
Us,Aus,Jfk,-1,0,738
Be,Str,Bhx,-1,0,E75 Dh4
Ua,Lir,Iah,-1,0,739 738
Dy,Lgw,Cta,-1,0,73H
Cz,Tyn,Tao,-1,0,738
Aa,Oak,Pdx,Y,0,Dh4
Il,Pkn,Srg,-1,0,737 At7
Ac,Yxe,Ywg,Y,0,Crj
P4,Tgu,Lce,-1,0,L4T
Tk,Esb,Tzx,Y,0,738
Gs,Wnz,Nng,-1,0,E90
Fr,Aoi,Aho,-1,0,738
Ay,Mia,Mxp,Y,0,763
Ib,Bio,Lcg,Y,0,320
Ba,Dur,Cpt,Y,0,734 733
Hv,Lis,Ams,-1,0,73H 73W
Ke,Xmn,Icn,-1,0,73H 73J
4H,Dac,Cgp,-1,0,Dh8
Ws,Ymm,Yyz,-1,0,73W
Cz,Szx,Cgo,-1,0,738 733 73G
9W,Hyd,Kul,Y,0,738
S2,Bom,Goi,Y,0,73H 73G 738
Gs,Jgn,Lhw,-1,0,Erj
Ua,Cmh,Iah,Y,0,E70 Erj Cr7
Dl,Jax,Jfk,Y,0,Cr9
Hu,Foc,Csx,-1,0,738
G3,The,Bsb,-1,0,73G 738
Iy,Krt,Sah,-1,0,320
Dl,Dtw,Slc,-1,0,320 73H 319 738
Sk,Cph,Abz,-1,0,Cr9 Cr2
Pz,Mvd,Gru,-1,0,320
Aa,Bru,Phl,-1,0,767
Aa,Tpa,Mia,-1,0,738
Ke,Dxb,Icn,-1,0,332
Bb,Stx,Stt,-1,0,Dht
U2,Otp,Lgw,-1,0,319 320
Tg,Zrh,Bkk,-1,0,346
Un,Dme,Vno,-1,0,735
Kl,Atl,Bwi,Y,0,757 320 M90
Sv,Ruh,Bah,-1,0,E70 320
As,Anc,Hom,Y,0,Be1 Dh8
Ba,Mrs,Lhr,-1,0,319 320
Ba,Jmk,Lhr,-1,0,320
Mh,Bth,Szb,Y,0,At7
U6,Aer,Dme,-1,0,320
Ac,Sfo,Yul,-1,0,319
4U,Cgn,Sjj,-1,0,319
Fm,Dlc,Pvg,-1,0,738 737
Et,Add,Lfw,-1,0,788 73W
4E,Tlj,Mcg,-1,0,Pag
Aa,Lga,Day,Y,0,Erd
3M,Elh,Pbi,-1,0,Sf3
As,Abq,Lax,Y,0,Cr7 Crj
Us,Tul,Dfw,-1,0,M80 738 M83 757
Mh,Kix,Kul,-1,0,333
Cz,Urc,Sha,-1,0,752 73G
U2,Ory,Fao,-1,0,320
Li,Sxm,Dom,-1,0,Dh3
Un,Tse,Vko,-1,0,73H
Dy,Oak,Arn,Y,0,788
Eq,Lgq,Uio,-1,0,E70 E90
Dl,Rdu,Fll,Y,0,Cr9
Ca,Xmn,Nrt,Y,0,763
Ios,Dme,Oms,-1,0,Cr2
G8,Bom,Pat,-1,0,320
Ps,Vie,Kbp,-1,0,E90 73G 735
Af,Nbs,She,Y,0,320
To,Psa,Ory,-1,0,73H
Ci,Tpe,Pus,-1,0,738 333
Up,Fll,Fpo,-1,0,Dh8
Mu,Hia,Sha,-1,0,320
Tm,Vnx,Inh,-1,0,Dh4 Em2
Ga,Dps,Upg,-1,0,Crk 738
Cg,Pom,Lnv,-1,0,Dh8
X3,Rho,Dus,-1,0,73H
Ay,Yul,Jfk,Y,0,Erd
Wn,Bna,Phx,-1,0,73W
Uj,Cai,Tuu,-1,0,320
Mu,Cif,Hrb,-1,0,320
Nh,Kix,Ist,Y,0,332
Gk,Nrt,Myj,-1,0,320
Bg,Jed,Cgp,-1,0,772
Z3,Cga,Klw,-1,0,Dhp
Bc,Nrt,Ygj,-1,0,737
Cz,Tsn,Can,-1,0,738 73G 319
Ab,Szg,Dus,-1,0,Dh4
Cz,Svo,Urc,-1,0,738
Jd,Syx,Hgh,-1,0,320
Qf,Bne,Syd,-1,0,333 73H 744 763
Ns,Sjw,Ngb,-1,0,E90
Ga,Pku,Cgk,-1,0,738
Y7,Uud,Kja,-1,0,At5
Mu,Urc,Pvg,-1,0,320
Ga,Bkk,Cgk,-1,0,738
Su,Svo,Bud,-1,0,320
Az,Jfk,Fco,-1,0,772 330
Sc,Lhw,Ycu,-1,0,738
Ho,Wuh,Pvg,-1,0,320
Ir,Kwi,Ifn,-1,0,100 320
Ios,Bqs,Vvo,-1,0,Cr2
Bv,Vrn,Tia,-1,0,737
Jj,Bsb,Ssa,-1,0,320 319
Fl,Mdw,Alb,Y,0,73H
Fr,Pmi,Lpl,-1,0,738
Ix,Ccj,Mct,-1,0,738
Cz,Wux,Szx,-1,0,321
Jq,Akl,Ool,-1,0,320
Us,Bhm,Phl,-1,0,Crj
Or,Sfb,Mia,-1,0,763
4H,Cgp,Mct,-1,0,313
A3,Jty,Lrs,-1,0,Dh8
W6,Gdn,Fco,-1,0,320
X3,Ham,Her,-1,0,73H
Lx,Muc,Bsl,Y,0,Cr9 Cr7
Ha,Hnl,Smf,-1,0,763
Dl,Yyz,Cdg,Y,0,772
Px,Mxh,Hgu,-1,0,Dh3
Jl,Lax,Nrt,-1,0,773
Dl,Jfk,Icn,-1,0,77W 388
Ai,Trv,Maa,-1,0,320
Bh,Ypr,Yvr,-1,0,Dh1
Ib,Lhr,Arn,Y,0,321 319 767 320
Az,Fco,Rix,Y,0,73C
Su,Krr,Svo,-1,0,319 320 738
Pc,Kya,Saw,-1,0,738 320
Ib,Agp,Lpa,Y,0,320
A3,Ath,Bcn,-1,0,320 321
Ux,Tfs,Alc,-1,0,738
Qg,Cgk,Bpn,-1,0,320
Bx,Pus,Nrt,-1,0,321
Jq,Akl,Sin,-1,0,332
Dl,Sjd,Slc,Y,0,Cr9
B6,Roc,Jfk,-1,0,E90
Mu,Dlc,Tao,-1,0,738
Cz,Nkg,Dlc,-1,0,320 738
Us,Dca,Bos,-1,0,319 E90
Wn,Den,Ind,-1,0,73C 73W 733
Aa,Phl,Stt,-1,0,757
Kl,Atl,Xna,Y,0,Crj Cr9 717 Cr7
Uj,Ist,Dok,-1,0,320
Dl,Slc,Fat,Y,0,Crj Cr9
Us,Dfw,Mke,-1,0,M80 Er4 M83
Zb,Bhx,Agp,-1,0,321
Ac,Den,Yxe,Y,0,Erj
Bi,Jed,Bwn,-1,0,787
4Y,Kpn,Cyf,-1,0,Cna
Us,Atl,Ord,Y,0,Cr7 E75
Sn,Bru,Nsi,-1,0,332
3U,Zuh,Hak,-1,0,320
Dl,Lhr,Bos,-1,0,764
My,Dga,Inb,-1,0,Cnc
U2,Opo,Lys,-1,0,319
Fr,Wmi,Alc,-1,0,738
Am,Vsa,Paz,-1,0,Atr
Aa,Roc,Bos,Y,0,Crj
X3,Cgn,Fue,-1,0,73H
Ac,Yyz,Mex,-1,0,319
H2,Scl,Cpo,-1,0,320 319
Fl,Mci,Phl,Y,0,73W
Lh,Abv,Fra,-1,0,343
Su,Icn,Svo,-1,0,333
9E,Msp,Msy,-1,0,Cr9
Us,Lga,Day,-1,0,Erd
U2,Fco,Skg,-1,0,319
Cc,Tgu,Rtb,-1,0,Sf3
Ua,Iah,Las,-1,0,320 739 73G 738 319 752
Ab,Dus,Dme,-1,0,738
Af,Cdg,Sea,Y,0,332
Sn,Bru,Trn,-1,0,Dh4
Us,Sfo,Sal,-1,0,319 320
Qh,Ovb,Fru,-1,0,735
Ky,Hrb,Tna,-1,0,73G
Af,Atl,Clt,Y,0,M90 M88 319
Bg,Cgp,Mct,-1,0,313
Dl,Hnl,Fuk,-1,0,76W
Et,Fra,Dus,Y,0,319 320 321
Aa,Mhh,Mia,Y,0,Erd
Sj,Cgk,Tnj,-1,0,733
Ua,Iad,Fco,-1,0,763
U2,Gla,Stn,-1,0,319 320
Az,Vrn,Fco,-1,0,32S E75 319
Ga,Syd,Cgk,-1,0,332
Zh,Pvg,Szx,-1,0,739 738
Mh,Lmn,Myy,Y,0,At7
Ep,Bxr,Thr,-1,0,100
A5,Pis,Lrh,-1,0,At5
Xu,Bbo,Bsa,-1,0,Em2
Dv,Sco,Gyd,-1,0,Crj
Y4,Mex,Cul,-1,0,320 319
Ek,Khi,Dxb,-1,0,77W
Aa,Dfw,Sjc,-1,0,M83
Hu,Hgh,Wuh,-1,0,738
Aa,Dkr,Lpa,Y,0,320
Cz,Ist,Urc,-1,0,330
Hs,Got,Ble,-1,0,J32
Kl,Ams,Osl,-1,0,737 Emj
U2,Ams,Lpl,-1,0,319 320
B6,Jfk,Sdq,-1,0,321 320
La,Lim,Eze,-1,0,763
Wn,Dal,Ama,-1,0,735 733 73W
Ay,Lhr,Aus,-1,0,788
Wn,Fll,Bna,-1,0,73W 73C 733
Nx,Xmn,Mfm,-1,0,319 321
Lx,Lis,Gva,-1,0,319 320
Ab,Xry,Pmi,-1,0,320
Ls,Dlm,Ema,-1,0,73H
Lo,Waw,Ord,-1,0,788
Nh,Ckg,Pvg,Y,0,738
7R,Led,Kvx,-1,0,Cr2
Pr,Kix,Mnl,-1,0,330 343
Lh,Fra,Opo,-1,0,321
3L,Nap,Fmm,-1,0,At7
Zh,Hrb,Tyn,-1,0,320
Zi,Mrs,Czl,-1,0,319
Aa,Cho,Ord,Y,0,Crj
G3,Aju,Gru,-1,0,73G 738
De,Mru,Fra,-1,0,767
U2,Bfs,Lgw,-1,0,319
Us,Sju,Ord,-1,0,738
Ey,Cmn,Auh,-1,0,333
Ca,Hfe,Can,-1,0,738
Jt,Cgk,Plw,-1,0,738
Sx,Lcy,Brn,-1,0,D38
Lv,Pek,Mle,-1,0,763
Vx,Jfk,Las,-1,0,320
8L,Kmg,Wuh,-1,0,738 737 321
Y7,Kja,Dme,-1,0,738
Ad,Cnf,Sdu,-1,0,E90 E95
Mu,Ams,Fra,Y,0,Emj F70
Hu,Inc,Xiy,-1,0,738
Vx,Sfo,San,-1,0,319 320
Kr,Oss,Svx,-1,0,320
Qs,Prg,Otp,-1,0,319
F9,Msy,Den,-1,0,319
Ca,Yty,Pek,-1,0,738
At,Tfn,Cmn,-1,0,At7
Af,Scl,Cdg,-1,0,77W 772
G4,Avp,Sfb,-1,0,M80
Wj,Yrg,Ymn,-1,0,Dht
4U,Ham,Fkb,-1,0,Crj
Ua,Fra,Dtw,Y,0,343
Wn,Den,Smf,-1,0,733 73W 73H 73C 738
Aa,Mdt,Ord,Y,0,Cr7 Erd
Af,Bkk,Cdg,-1,0,77W
Wb,Kgl,Ebb,-1,0,Crj 738 Dh4
Ey,Bey,Auh,-1,0,320
Lh,Dus,Txl,-1,0,320 319 Cr9
Wn,Oak,Hou,-1,0,73W
Fr,Ema,Cia,-1,0,738
Fr,Brs,Bud,-1,0,738
Ig,Cta,Mla,Y,0,319
7I,Cur,Pbm,-1,0,M83
Am,Atl,Rdu,Y,0,M88 738 M90 739 320
Fr,Skg,Pfo,-1,0,738
Hw,Ywj,Yzf,-1,0,Dht
Mu,Sha,Gmp,-1,0,321
Cz,Kwe,Swa,-1,0,738
Dv,Sco,Asf,-1,0,Crj
Dl,Mty,Las,-1,0,737
Ou,Zag,Sjj,-1,0,Dh4
Ci,Tpe,Wuh,-1,0,333
Ba,Psa,Lgw,-1,0,734 319
Nh,Itm,Kij,-1,0,738
4U,Klu,Txl,-1,0,319 Crj
U2,Gva,Bod,-1,0,319 320
Fr,Boh,Alc,-1,0,738
Cz,Kmg,Nng,-1,0,738
Xq,Vie,Adb,-1,0,738
Dl,Muc,Atl,-1,0,764
Dy,Agp,Cph,-1,0,73H
At,Sxb,Cmn,-1,0,73G
X3,Pmi,Zqw,-1,0,73H
Ts,Fra,Yyc,-1,0,330
La,Lpb,Lim,-1,0,319
Zb,Bhx,Gib,-1,0,320
Us,Pvd,Clt,-1,0,320 321 319
Jy,Kin,Sdq,-1,0,Em2
Ls,Lba,Ibz,-1,0,733 73H
Dl,Lgb,Slc,Y,0,Cr9 Cr7
Vs,Pvg,Lhr,-1,0,346
Fd,Dmk,Naw,-1,0,320
Cz,Ynt,Can,-1,0,320
Tg,Bkk,Del,-1,0,744 320
Mf,Foc,Sha,-1,0,737
Af,Atl,Tlh,Y,0,Crj M88 319
Fr,Cag,Fkb,-1,0,738
Kl,Ams,Led,-1,0,737
Tm,Inh,Jnb,-1,0,Dh4
Bb,Sju,Lrm,-1,0,Sf3
Ua,Sxm,Iad,-1,0,73G
Tr,Trz,Sin,-1,0,320
Ei,Msy,Ord,Y,0,320
Ua,Stt,Ord,-1,0,73G
Az,Trn,Bri,-1,0,319
Tw,Fuk,Icn,-1,0,737
Lo,Bcn,Waw,-1,0,E95 734
At,Cmn,Fco,-1,0,738 73G
Qf,Syd,Ldh,Y,0,Dh8
B7,Khh,Kmg,-1,0,M90
Sc,Ctu,Tna,-1,0,738
A5,Lys,Rns,-1,0,Crk Cr7
Md,Jnb,Tnr,-1,0,733
Dl,Roc,Msp,Y,0,Cr7
Oz,Khn,Icn,-1,0,321
Kl,Roc,Atl,Y,0,M90 M88
Af,Ath,Cdg,-1,0,32A 319 320 321
Nk,Phx,Den,-1,0,320 319
Wn,Lit,Phx,-1,0,73W
Iy,Riy,Jed,-1,0,330
9W,Bru,Del,-1,0,333
Hv,Ein,Inn,-1,0,73W
Jj,Gru,Agt,Y,0,320
G3,Vvi,Gru,-1,0,738
B5,Wjr,Hga,-1,0,Crj
Ua,Bru,Sxb,Y,0,Dh4
Bt,Rix,Bll,-1,0,Dh4
Jq,Sin,Akl,-1,0,332
Wn,Phx,Pdx,-1,0,73W 73C
Fr,Mad,Rak,-1,0,738
Wf,Svg,Abz,-1,0,Dh4
Jl,Itm,Fuk,-1,0,E70
Ib,Ewr,Ory,Y,0,752
G4,Elm,Sfb,-1,0,320 M80
Xu,Nbo,Ebb,-1,0,M82
Aa,Dfw,Day,-1,0,319 M80 M83
Ah,Djg,Ogx,-1,0,736
Hq,Aga,Lil,-1,0,320
Sq,Cnj,Bne,-1,0,E90
Ux,Cdg,Got,Y,0,E90
Us,Dfw,Grr,Y,0,Er4 Erd
Sk,Cai,Cph,Y,0,738
Vy,Bio,Ams,-1,0,320
De,Lej,Pmi,-1,0,321
Af,Rep,Han,Y,0,321
Cz,Foc,Bkk,-1,0,738
Cx,Jfk,Hkg,-1,0,77W
As,San,Jfk,Y,0,73H 757
Tcx,Dlm,Ncl,-1,0,752
Il,Okl,Djj,-1,0,At4
Cx,Cgk,Hkg,-1,0,333 773 343
Af,Msn,Atl,Y,0,Cr7 320 Cr9
Sc,Kwe,Xmn,-1,0,737 738
Su,Aer,Ist,-1,0,319
U6,Dme,Tiv,-1,0,320
Tp,Fnc,Vie,Y,0,321
Aa,Ord,Dsm,Y,0,Erd Er4 E75
Fr,Lba,Krk,-1,0,738
Px,Pom,Hkg,-1,0,763
Sk,Osl,Alc,-1,0,73H 738 73G
Cz,Foc,Sha,Y,0,737
Lx,Gva,Nce,-1,0,320 319 Ar1
Ha,Phx,Hnl,-1,0,763
Hq,Lgg,Her,-1,0,320
Os,Vie,Kbp,Y,0,F70 100 E90 73G 735
7H,Kka,Eli,Y,0,Pag
Ib,Fco,Agp,Y,0,320
La,Adz,Clo,Y,0,320
Si,Jer,Cdg,-1,0,At4
Ts,Vra,Snu,Y,0,310
Nx,Mfm,Nkg,-1,0,321
Dy,Osl,Tfs,-1,0,73H
Fr,Suf,Fco,-1,0,738
Ok,Prg,Kuf,-1,0,319 320
Ku,Kwi,Mct,-1,0,320
Vy,Prg,Bcn,-1,0,320
Sz,Dyu,Dme,-1,0,737
Nx,Mfm,Pus,-1,0,320
I4,Klw,Ktn,-1,0,Cna
Zb,Vrn,Lgw,-1,0,321
Mh,Han,Kul,-1,0,738
Ad,Cnf,Vdc,-1,0,At7
Fd,Dmk,Rep,-1,0,320
Oa,Skg,Ath,Y,0,320 321 Dh4
Ns,Xiy,Kwl,-1,0,E90
Af,Atl,Mlb,Y,0,M88
Aa,Cle,Ord,Y,0,Cr7 Er4 Erd
3U,Inc,Ctu,-1,0,321
Aa,Bom,Lhr,Y,0,777
Un,Svo,Ssh,-1,0,744
J8,Szb,Rdn,-1,0,Dh7
Hu,Hak,Khn,-1,0,738
G4,Sfb,Gfk,-1,0,320
Dl,Dtw,Ric,-1,0,Erj
Us,Dca,Ags,Y,0,Crj
H2,Scl,Zco,-1,0,319
W6,Cia,Ktw,-1,0,320
Wn,Grr,Mco,-1,0,73W
Zh,Wuh,Nng,-1,0,738
Mu,Wuh,Kmg,-1,0,733 738
Be,Sou,Man,-1,0,Dh4
Wn,Buf,Las,-1,0,73H 738
Tk,Ezs,Esb,Y,0,738
Ns,Sjw,Szx,-1,0,73G
Dv,Ura,Sco,-1,0,An4
Wb,Bzv,Kgl,-1,0,73W
Qz,Sub,Pen,-1,0,320
Un,Kuf,Dme,-1,0,735
Oz,Icn,Yvr,Y,0,763
Lx,Yyz,Zrh,Y,0,333
Vy,Bcn,Mxp,-1,0,320
Wn,Aus,Ewr,-1,0,73W
Us,Phl,Bru,-1,0,762
8L,Xnn,Kmg,-1,0,738
Ca,Xiy,Kwl,-1,0,738
Oz,Cjj,Pek,-1,0,321
Hg,Cfu,Vie,-1,0,320
9C,Dlc,Hgh,-1,0,320
Ab,Vce,Txl,-1,0,320 738 73G
Ur,Voz,Vko,-1,0,At7
Ap,Cta,Txl,-1,0,320
Fr,Stn,Kun,-1,0,738
Qf,Ord,Msy,Y,0,E75
Ua,Smf,Sfo,Y,0,Em2
Gs,Xiy,Jic,-1,0,Erj
Ua,Dfw,Fra,Y,0,333
Fz,Gyd,Dxb,-1,0,73H
Sc,Lhw,Xiy,-1,0,738
Ba,Bgi,Lgw,-1,0,777
U2,Ibz,Lgw,-1,0,319 320
Ua,Cle,Yyz,Y,0,Dh2 Dh3
G3,Cwb,Gig,-1,0,73G 738
Ms,Cai,Ben,-1,0,320 E70
Xq,Haj,Ayt,-1,0,738
Sc,Wnz,Zuh,-1,0,738
Af,Atl,Eyw,Y,0,73W Cr7
Sn,Bru,Osl,-1,0,Ar1 319
S2,Del,Ixb,Y,0,73W
Ad,Pet,Poa,-1,0,At7
Gf,Cok,Bah,-1,0,321
Ac,Yyc,Sfo,Y,0,Cr7
As,Mex,Lax,-1,0,73H
E8,Khn,Dmk,-1,0,734
Lg,Lux,Fsc,-1,0,Dh4
Ba,Fco,Lhr,-1,0,321 767 320 319
Ua,Las,Den,-1,0,320 752 319 738 739
Ac,Cun,Yul,-1,0,319
Pk,Tuk,Uet,-1,0,Atr
Fr,Bhx,Ktw,-1,0,738
G9,Shj,Kzn,-1,0,320
3U,Ckg,Tsn,-1,0,319
5J,Icn,Mnl,-1,0,330
Hy,Sin,Kul,-1,0,764
V0,Pmv,Mar,-1,0,E90
Sk,Bre,Cph,-1,0,At7 Cr2
Ei,Muc,Dub,-1,0,320
Af,Sfo,Cdg,-1,0,388
Ua,Ewr,Osl,-1,0,752
Dy,Lgw,Trf,-1,0,73H
Hu,Pek,Khv,-1,0,320
Mu,Sin,Syd,-1,0,333
Nk,Iah,Msp,-1,0,319
Ks,Isp,Bos,-1,0,Sf3
Ab,Pmi,Szg,Y,0,320
9E,Tvf,Gfk,-1,0,-1
At,Rba,Ory,-1,0,738
Fl,Lax,Oak,-1,0,73W
4U,Skg,Ham,-1,0,319
Gs,Nng,Jjn,-1,0,E90
Fl,Mdw,Cun,-1,0,73G
Us,Ord,Cdg,-1,0,763
Px,Hkn,Rab,-1,0,Dh4
Tt,Mel,Asp,-1,0,320
S7,Dme,Evn,-1,0,321 320
Zh,Bhy,Hgh,Y,0,319
Be,Sou,Bhd,-1,0,Dh4
Us,Sfo,Jfk,-1,0,763 32B
Jt,Mdc,Gto,Y,0,Dh8
Am,Lax,Zlo,Y,0,73H
Un,Mrv,Vko,-1,0,73G
Mh,Bkm,Lwy,Y,0,Dht
Dt,Opo,Lad,-1,0,77W 772
Jl,Kix,Icn,Y,0,772 333 73H 773 332
Ca,Ckg,Hgh,-1,0,319 320 738 737
Aa,Dca,Chs,Y,0,E70 Crj E75
U2,Aga,Sxf,-1,0,320
V0,Pmv,Brm,-1,0,E90
Ga,Bmu,Dps,-1,0,At7
S2,Bom,Ccj,Y,0,738
Vs,Atl,Tul,Y,0,Cr7 M88 Cr9
Qf,Mel,Sgn,Y,0,330
Lx,Zrh,Ath,-1,0,321
Aa,Yyz,Clt,Y,0,E75 Crj
Mu,Nay,Hsn,Y,0,737
Sk,Ham,Arn,-1,0,73G 73H 73W 736 717
U2,Brs,Cfu,-1,0,320
Br,Cgo,Khh,Y,0,M90
Un,Kov,Dme,-1,0,735
Zh,Cgq,Ynt,-1,0,320 Crj
G3,Cnf,Sdu,-1,0,738 73G
Tg,Bkk,Mfm,-1,0,320
Cz,Xiy,Dnh,-1,0,E90
Ad,Mgf,Vcp,-1,0,E90 At7
Bj,Cdg,Tun,-1,0,320
Jj,Bsb,Poa,-1,0,320
Aa,Phl,Yow,Y,0,Crj
Ua,Lax,Sjd,-1,0,739 320
Rc,Svg,Fae,-1,0,319
Ad,Igu,Vcp,-1,0,E95 E90
Af,Bhx,Lys,Y,0,E75
Dl,Msp,Yxe,Y,0,E75
Mf,Kwl,Xmn,-1,0,737
Sv,Jed,Med,-1,0,E70 321 320
4U,Cgn,Ath,-1,0,319
Ua,Mdt,Iad,Y,0,Er4
3U,Ctu,Syx,-1,0,321
Cz,Hrb,Tpe,-1,0,321 320
Iy,Sah,Ade,-1,0,310 320 Cr2 330
Aa,Xna,Lax,Y,0,Cr7
U2,Bcn,Gva,-1,0,319 320
5J,Mnl,Tag,-1,0,319
Su,Dok,Svo,-1,0,320 Su9 319
Me,Dxb,Bey,-1,0,332 320
G4,Pgd,Isp,-1,0,M80
Pk,Mct,Skt,-1,0,310
Bm,Abz,Osl,-1,0,Er3
Wf,Krs,Trd,-1,0,Dh4 Dh3
St,Ceg,Brs,-1,0,Er4
Zh,Hmi,Pek,Y,0,737
La,Mde,Uio,Y,0,320
Tx,Sdq,Ory,-1,0,333
Ln,Tip,Sfa,-1,0,Cr9 320
Af,Cdg,Rns,-1,0,At7
Qf,Dxb,Arn,Y,0,77W
Li,Slu,Bgi,-1,0,At7 Dh3
7F,Yyh,Yhk,-1,0,At7
Kc,Guw,Tse,-1,0,320
Kl,Ams,Bru,Y,0,F70 Emj
Af,Sfo,Atl,Y,0,763 739 757
Qb,Kih,Syz,-1,0,F50
Su,Pkc,Svo,-1,0,77W
Tg,Dps,Bkk,-1,0,777
Uy,Tbs,Ebl,-1,0,M83
Cm,Mga,Sjo,-1,0,E90 73G
Be,Gla,Lba,Y,0,Sf3
Cz,Cju,Hrb,-1,0,320
Zh,Inc,Pek,Y,0,737
Pk,Khi,Lhe,-1,0,320 777 73H 310 737
Ku,Njf,Kwi,-1,0,320
To,Nte,Txl,-1,0,73H
Cz,Hrb,Lds,-1,0,320
Fr,Bre,Cfu,-1,0,738
Dl,Bos,Ams,-1,0,333
Cu,Gao,Hav,-1,0,A58
Fl,Fll,Sju,Y,0,73W
X3,Fue,Zqw,-1,0,73H
Ua,Ewr,Lir,-1,0,738
Ca,Cgo,Szx,Y,0,320 738
Pm,Lpa,Gln,-1,0,At4
Fr,Ema,Psa,-1,0,738
O6,Bsb,Pnz,-1,0,100
Eu,Syx,Hgh,-1,0,319
Sk,Ord,Cph,-1,0,343
Mu,Kgt,Ctu,-1,0,319
Hu,Muc,Txl,-1,0,738 321 320 73G
J9,Cai,Kwi,-1,0,320
G3,Vcp,Cnf,-1,0,738
Ad,Pin,Mao,-1,0,At7
Sv,Has,Ruh,-1,0,321 320
Lh,Lun,Hre,Y,0,788
Kl,Mad,Jfk,Y,0,767
Us,Ord,Syr,-1,0,Er4 Cr7
Us,Mia,Mco,-1,0,757 738
G9,Amm,Shj,-1,0,320
G3,Udi,Cgh,-1,0,73G 738
Sv,Shw,Ruh,-1,0,E70 320
Ur,Tjm,Urj,-1,0,At7
Ls,Lca,Man,-1,0,73H 75W
Bt,Bru,Vno,Y,0,Ar1 319
Us,Buf,Phl,Y,0,Crj E75 Dh8 E70
Zh,Hyn,Zuh,-1,0,738
Vs,Lhr,Abz,Y,0,320
J9,Kwi,Hmb,-1,0,320
Qf,Per,Syd,-1,0,332 333 73H 763
At,Tng,Lhr,-1,0,73G
Ad,Cac,Vcp,-1,0,At7
Wn,Las,Smf,-1,0,73W 73H 733 73C 738
A3,Fco,Ath,-1,0,320
Us,Mke,Ord,Y,0,Crj
Mh,Lbp,Mur,Y,0,Dht
Ok,Prg,Txl,-1,0,At7 At4
Lh,Nap,Fra,-1,0,320 321 32A
Ba,Lcy,Gla,Y,0,E90 E70
Et,Jib,Add,-1,0,73W Dh8
Os,Vie,Rho,Y,0,320
Aa,Lir,Mia,-1,0,738
U6,Dme,Ufa,-1,0,320
Lh,Fra,Icn,-1,0,74H
Vy,Ams,Agp,-1,0,320
Nh,Hnd,Mbe,-1,0,738
De,Dus,Dlm,-1,0,757
Dl,Msp,Yyc,-1,0,319 320
Zb,Pmi,Ema,-1,0,321
Vb,Mty,Pvr,-1,0,733
Wp,Ogg,Hnl,-1,0,At7
Ay,Lhr,Yyc,Y,0,767
K3,Ktn,Ktb,-1,0,Dhp
Jq,Adl,Cns,-1,0,320
Dl,Kwi,Dmm,Y,0,332 330
Rj,Amm,Krt,-1,0,320
F7,Pnl,Tps,-1,0,At7
Yt,Bdp,Ktm,-1,0,J41
Af,Atl,Avl,Y,0,Crj M88
Cz,Csx,Xiy,-1,0,320
Aa,Kix,Hnl,-1,0,777
Af,Ams,Uio,Y,0,772
Oz,Cju,Icn,-1,0,321 320
Ke,Lhr,Icn,-1,0,77W
Nl,Pew,Auh,-1,0,734 320
Md,Tnr,Anm,-1,0,At5
Ba,Bll,Man,Y,0,Frj
Ly,Mxp,Tlv,-1,0,739 738
Ua,Lax,Sbp,Y,0,Em2
Ca,Ckg,Yty,-1,0,738
Ek,Lhr,Dxb,-1,0,388
Kl,Atl,Atw,Y,0,Cr9
Ab,Muc,Agp,-1,0,738 320
Ab,Nue,Kgs,-1,0,738
Va,Atl,Iah,Y,0,M88 717 320 319
Tp,Lis,Bod,Y,0,100 Er4
Sc,Szx,Wnz,-1,0,738
Xq,Lnz,Szg,-1,0,738
Ci,Tpe,Kmi,-1,0,738
Gf,Lca,Ath,Y,0,320
Av,Bog,Fla,-1,0,At7
Aa,Cid,Dfw,Y,0,Er4 Crj
Nh,Hnd,Oka,-1,0,738 773 772
Ig,Olb,Cgn,-1,0,320
Cz,Kmg,Bhy,Y,0,737
Su,Svo,Osl,-1,0,320
Ua,Koa,Sfo,-1,0,753 739 738
Az,Fco,Bri,-1,0,32S 321 319 320
Aa,Txl,Ord,Y,0,330
B6,Lgb,Oak,-1,0,320
Dl,Lax,Sjc,Y,0,Cr9 Cr7
Hv,Pmo,Cta,-1,0,73H
Cz,Ckg,Cgq,-1,0,321
Ie,Bny,Hir,-1,0,Dht
Kb,Ccu,Pbh,-1,0,Atr 319
W5,Ika,Esb,-1,0,313
Lh,Bkk,Fra,-1,0,346
Fr,Lpa,Bhx,-1,0,738
Kn,Xfn,Nay,-1,0,737
Rj,Cph,Vie,Y,0,E90
W3,Los,Cbq,-1,0,73G
Az,Ric,Atl,Y,0,M90 M88
Fr,Alc,Hhn,-1,0,738
