airline ID,name,iata,icao,country,active
2083,Efaos- Agencia De Viagens E Turismo,None,Efs,Angola,N
2084,Efd Eisele Flugdienst,None,Efd,Germany,N
2085,Efs-Flugservice,None,Fsd,Germany,N
2086,Eis Aircraft,None,Eis,Germany,N
2087,Epag Groupe Air France,None,Iag,France,N
2088,Esi Eliservizi Italiani,None,Esi,Italy,N
2089,Eu Airways,None,Euy,Ireland,N
2090,Eujet,Ve,Euj,Ireland,N
2091,Eva Air,Br,Eva,Taiwan,Y
2092,Eagle Aero,None,Icr,United States,N
2093,Eagle Air,None,Egr,Sierra Leone,N
2094,Eagle Air,H7,None,Uganda,Y
2095,Eagle Air Company,None,Egx,Thailand,N
2096,Eagle Air Iceland,None,Fei,Iceland,N
2097,Eagle Aviation,None,Egu,Uganda,N
2098,Eagle Aviation,None,Gyp,United Kingdom,N
2099,Eagle Aviation France,None,Egn,France,N
2100,Eagle International,None,Seg,Senegal,N
2101,Eagle Jet Charter,None,Egj,United States,N
2102,Eaglemed (Ballard Aviation),None,Emd,United States,N
2103,Earth Airlines Services,None,Erx,Nigeria,N
2104,East African,Qu,Ugx,Uganda,Y
2105,East African Safari Air,S9,Hsa,Kenya,N
2106,East African Safari Air Express,None,Exz,Kenya,N
2107,East Asia Airlines,None,Emu,Macao,N
2108,East Coast Airways,None,Ect,South Africa,N
2109,East Coast Jets,None,Ecj,United States,N
2110,East Hampton Aire,None,Eha,United States,N
2111,East Kansas City Aviation,None,Ekc,United States,N
2112,East Midlands Helicopters,None,Ctk,United Kingdom,N
2113,East Star Airlines,None,Dxh,China,N
2114,East-West Airlines,None,Ewa,Australia,N
2115,Eastern Air,None,Eaz,Zambia,N
2116,Eastern Air Executive,None,Eax,United Kingdom,N
2117,Eastern Airways,T3,Eze,United Kingdom,Y
2118,Eastern Australia Airlines,None,Eaq,Australia,N
2119,Eastern Carolina Aviation,None,Eci,United States,N
2120,Eastern Executive Air Charter,None,Gns,United Kingdom,N
2121,Eastern Express,None,Lis,Kazakhstan,N
2122,Eastern Metro Express,None,Eme,United States,N
2123,Eastern Pacific Aviation,None,Epb,Canada,N
2124,Eastern Sky Jets,None,Esj,United Arab Emirates,N
2125,Eastland Air,Dk,Ela,Australia,Y
2126,Eastwind Airlines,W9,Sgr,United States,N
2127,Easy Link Aviation Services,None,Fye,Nigeria,N
2128,Eckles Aircraft,None,Cmn,United States,N
2129,Eclipse Aviation,None,Ejt,United States,N
2130,Eco Air,None,Ecq,Nigeria,N
2131,Ecoair,None,Dei,Algeria,N
2132,Ecomex Air Cargo,None,Ecx,Angola,N
2133,Ecotour,None,Ecd,Mexico,N
2134,Ecoturistica De Xcalak,None,Xcc,Mexico,N
2135,Ecuatoguineana De Aviacion (Ega),None,Ecv,Equatorial Guinea,N
2136,Ecuatorial Cargo,None,Eqc,Equatorial Guinea,N
2137,Ecuavia,None,Ecu,Ecuador,Y
2138,Edelweiss Air,Wk,Edw,Switzerland,Y
2139,Edgartown Air,None,Slo,United States,N
2140,Edinburgh Air Charter,None,Edc,United Kingdom,N
2141,Edwards Jet Center Of Montana,None,Edj,United States,N
2142,Efata Papua Airlines,None,Eij,Indonesia,N
2143,Egyptair,Ms,Msr,Egypt,Y
2144,Egyptair Cargo,None,Msx,Egypt,N
2145,Egyptian Air Force,None,Egy,Egypt,N
2146,Egyptian Aviation,None,Ejx,Egypt,N
2147,Egyptian Aviation Company,None,Ema,Egypt,N
2148,Ei Air Exports,None,Eix,Ireland,N
2149,Eirjet,None,Eir,Ireland,N
2150,El Al Israel Airlines,Ly,Ely,Israel,Y
2151,El Caminante Taxi Aereo,None,Cmx,Mexico,N
2152,El Quilada International Aviation,None,Glq,Sudan,N
2153,El Sal Air,None,Els,El Salvador,N
2154,El Sol De America,None,Esc,Venezuela,N
2155,El-Buraq Air Transport,Uz,Brq,Libya,Y
2156,Elan Express,None,Elx,United States,N
2157,Elbe Air Transport,None,Lbr,Germany,N
2158,Elbrus-Avia Air Enterprise,None,Nlk,Russia,N
2159,Eldinder Aviation,None,Dnd,Sudan,N
2160,Elicar,None,Pdv,Italy,N
2161,Elidolomiti,None,Edo,Italy,N
2162,Elieuro,None,Elb,Italy,N
2163,Elifriulia,None,Efg,Italy,N
2164,Elilario Italia,None,Elh,Italy,N
2165,Elilombarda,None,Eoa,Italy,N
2166,Elimediterranea,None,Mee,Italy,N
2167,Elios,None,Vul,Italy,N
2168,Elipiu',None,Iep,Italy,N
2169,Elisra Airlines,None,Rsa,Sudan,N
2170,Elite Air,None,Eai,Togo,N
2171,Elite Jets,None,Ejd,United Arab Emirates,N
2172,Elitellina,None,Fgs,Italy,N
2173,Elliott Aviation,None,Elt,United States,N
2174,Elmagal Aviation Services,None,Mgg,Sudan,N
2175,Elrom Aviation And Investments,None,Elr,Israel,N
2176,Embassy Airlines,None,Eam,Nigeria,N
2177,Embassy Freight Company,None,Eft,United States,N
2178,Empresa Brasileira De Aeronautica,None,Emb,Brazil,N
2179,Embry-Riddle Aeronautical University,None,Xsl,United States,N
2180,Emerald Airways,None,Jem,United Kingdom,N
2181,Emery Worldwide Airlines,None,Eww,United States,N
2182,Emetebe,None,Emt,Ecuador,N
2183,Emirates,Ek,Uae,United Arab Emirates,Y
2184,Emoyeni Air Charter,None,Sbc,South Africa,N
2185,Empire Air Service,None,Emp,United States,N
2186,Empire Airlines,Em,Cfs,United States,N
2187,Empire Aviation Services,None,Mpr,Nigeria,N
2188,Empire Test Pilots' School,None,Etp,United Kingdom,N
2189,Empresa (Aero Uruguay),None,Auo,Uniform Oscar,N
2190,Empresa Aero-Servicios Parrague,None,Prg,Chile,N
2191,Empresa Aerocaribbean,None,Crn,Cuba,N
2192,Empresa Aviacion Interamericana,None,Vna,Uruguay,N
2193,Empresa Ecuatoriana De Aviacion,Eu,Eea,Ecuador,Y
2194,Empresa Nacional De Servicios Aereos,None,Cni,Cuba,N
2195,Empresa Venezolana,None,Vne,Venezuela,N
2196,Empresa De Aviacion Aerogaviota,None,Gtv,Cuba,N
2197,Empressa Brasileira De Infra-Estrutura Aeroportuaria-Infraero,None,Xlt,Brazil,N
2198,Endecots,None,Enc,Ecuador,N
2199,Enimex,None,Eni,Estonia,N
2200,Enkor Jsc,G8,Enk,Russia]],N
2201,Enrique Gleisner Vivanco,None,Egv,Chile,N
2202,Ensenada Vuelos Especiales,None,Ese,Mexico,N
2203,Entergy Services,None,Ens,United States,N
2204,Enterprise World Airways,None,Ews,Democratic Republic Of The Congo,N
2205,Eos Airlines,E0,Ess,United States,N
2206,Equaflight Service,None,Eka,Republic Of The Congo,N
2207,Equatair Air Services (Zambia),None,Eqz,Zambia,N
2208,Equatorial Airlines,None,Eqt,Equatorial Guinea,N
2209,Era Helicopters,None,Erh,United States,N
2210,Eram Air,None,Iry,Iran,N
2211,Erfoto,None,Erf,Portugal,N
2212,Erie Airways,None,Ere,United States,N
2213,Eritrean Airlines,B8,Ert,Eritrea,Y
2214,Escuela De Pilotos Are Aviacion,None,Ctv,Spain,N
2215,Espace Aviation Services,None,Epc,Democratic Republic Of The Congo,N
2216,Esso Resources Canada,None,Erc,Canada,N
2217,Estafeta Carga Aerea,E7,Esf,Mexico,N
2218,Estonian Air,Ov,Ell,Estonia,Y
2219,Estrellas Del Aire,None,Eta,Mexico,N
2220,Ethiopian Airlines,Et,Eth,Ethiopia,Y
2221,Eti 2000,None,Mjm,Italy,N
2222,Etihad Airways,Ey,Etd,United Arab Emirates,Y
2223,Etram Air Wing,None,Etm,Angola,N
2224,Euraviation,None,Evn,Italy,N
2225,Euro Continental Aie,None,Ecn,Spain,N
2226,Euro Exec Express,Rz,None,Sweden,Y
2227,Euro Sun,None,Esn,Turkey,N
2228,Euro-Asia Air,None,Eak,Kazakhstan,N
2229,Euro-Asia Air International,None,Kze,Kazakhstan,N
2230,Euroatlantic Airways,None,Mmz,Portugal,N
2231,Eurojet Aviation,None,Goj,United Kingdom,N
2232,Euroair,None,Eup,Greece,N
2233,Euroamerican Air,None,Euu,Uruguay,N
2234,Euroceltic Airways,None,Ecy,United Kingdom,N
2235,Eurocontrol,None,Euc,Belgium,N
2236,Eurocopter,None,Ecf,France,N
2237,Eurocypria Airlines,Ui,Eca,Cyprus,Y
2238,Eurofly,None,Eez,Italy,N
2239,Eurofly Service,Gj,Eeu,Italy,Y
2240,Euroguineana De Aviacion,None,Eug,Equatorial Guinea,N
2241,Eurojet Italia,None,Erj,Italy,N
2242,Eurojet Limited,None,Jln,Malta,N
2243,Eurojet Romania,None,Rdp,Romania,N
2244,Eurojet Servis,None,Ejs,Czech Republic,N
2245,Eurolot,K2,Elo,Poland,Y
2246,Euromanx Airways,3W,Emx,Austria,N
2247,Europe Air Lines,None,Ged,France,N
2248,Europe Airpost,None,Fpo,France,N
2249,European 2000 Airlines,None,Eut,Malta,N
2250,European Aeronautical Group Uk,None,Eag,United Kingdom,N
2251,European Air Express,Ea,Eal,Germany,Y
2252,European Air Transport,Qy,Bcs,Belgium,N
2253,European Aviation Air Charter,E7,Eaf,United Kingdom,N
2254,European Business Jets,None,Ebj,United Kingdom,N
2255,European Coastal Airlines,None,Ecb,Croatia,N
2256,European Executive,None,Etv,United Kingdom,N
2257,European Executive Express,None,Exc,Sweden,N
2258,Eurosense,None,Ebg,Bulgaria,N
2259,Euroskylink,None,Esx,United Kingdom,N
2260,Eurowings,Ew,Ewg,Germany,Y
2261,Evergreen International Airlines,Ez,Eia,United States,Y
2262,Everts Air Alaska/Everts Air Cargo,None,Vts,United States,N
2263,Examiner Training Agency,None,Emn,United Kingdom,N
2264,Excel Airways,Jn,Xla,United Kingdom,Y
2265,Excel Charter,None,Xel,United Kingdom,Y
2266,Excellent Air,None,Gza,Germany,N
2267,Execair Aviation,Mb,Exa,Canada,N
2268,Execujet Charter,None,Vcn,Switzerland,N
2269,Execujet Middle East,None,Ejo,United Arab Emirates,N
2270,Execujet Scandinavia,None,Vmp,Denmark,N
2271,Executive Aerospace,None,Eas,South Africa,N
2272,Executive Air,None,Lfl,Zimbabwe,N
2273,Executive Air Charter,None,Eac,United States,N
2274,Executive Air Fleet,None,Xaf,United States,N
2275,Executive Aircraft Charter And Charter Services,None,Ecs,Ireland,N
2276,Executive Aircraft Services,None,Xah,United Kingdom,N
2277,Executive Airlines,Ow,Exk,United States,N
2278,Executive Airlines,None,Exu,Spain,N
2279,Executive Aviation Services,None,Jtr,United Kingdom,N
2280,Executive Flight,None,Exe,United States,N
2281,Executive Flight Operations Ontario Government,None,Tri,Canada,N
2282,Executive Jet Charter,None,Exj,United Kingdom,N
2283,Executive Jet Management,None,Ejm,United States,N
2284,Executive Turbine Aviation,None,Tea,South Africa,N
2285,Eximflight,None,Exf,Mexico,N
2286,Exin,None,Exn,Poland,N
2287,Expertos En Carga,None,Exr,Mexico,N
2288,Expo Aviation,8D,Exv,Sri Lanka,N
2289,Express Air,None,Fxa,United States,N
2290,Express International Cargo,None,Eic,S,N
2291,Express Line Aircompany,None,Xpl,United States,N
2292,Express Net Airlines,None,Xna,United States,N
2293,Express One International,Eo,Lhn,United States,Y
2294,Express Tours,None,Xto,Canada,N
2295,Expressjet,Xe,Bta,United States,Y
2296,Exxavia Limited,None,Jtm,Ireland,N
2297,Easyjet,U2,Ezy,United Kingdom,Y
2298,Netjets,None,Eja,United States,N
2299,F.S. Air Service,None,Eye,United States,N
2300,Fai Airservice,None,Ifa,Germany,N
2301,Finfo Flight Inspection Aircraft,None,Flc,United States,N
2302,Flm Aviation Mohrdieck,None,Fki,Germany,N
2303,Fltplan,None,Dcm,United States,N
2304,Flowair Aviation,None,Flw,France,N
2305,Fmg Verkehrsfliegerschule Flughafen Paderborn-Lippstadt,None,Fmg,Germany,N
2306,Fr Aviation,None,Fra,United Kingdom,N
2307,Fsb Flugservice & Development,None,Fsb,Germany,N
2308,Fsh Luftfahrtunternehmen,None,Lej,Germany,N
2309,Fab Air,None,Fba,Kyrgyzstan,N
2310,Facts Air,None,Fcs,Mexico,N
2311,Fair Aviation,None,Fav,South Africa,N
2312,Fair Wind Air Charter,None,Fwd,United Arab Emirates,N
2313,Fairlines,None,Fls,Netherlands,N
2314,Fairoaks Flight Centre,None,Ffc,United Kingdom,N
2315,Fairways Corporation,None,Fwy,United States,N
2316,Falcon Air,None,Fcn,Sweden,N
