airline,source airport,destination airport,codeshare,stops,equipment
Cg,Wwk,Mag,None,0,Dh8
Ci,Akl,Bne,None,0,333
Ci,Akl,Syd,None,0,333
Ci,Ams,Bkk,None,0,343
Ci,Ams,Lhr,None,0,F70
Ci,Ams,Man,Y,0,737 E90 F70
Ci,Atl,Dfw,None,0,74Y
Ci,Atl,Lax,Y,0,763
Ci,Atl,Sfo,Y,0,739 757
Ci,Bkk,Ams,None,0,343
Ci,Bkk,Dme,None,0,772
Ci,Bkk,Khh,None,0,738
Ci,Bkk,Tpe,None,0,343 744 333
Ci,Bne,Akl,None,0,333
Ci,Bne,Tpe,None,0,333
Ci,Can,Tpe,None,0,744
Ci,Cgk,Hkg,None,0,333
Ci,Cgk,Tpe,None,0,343
Ci,Ckg,Khh,None,0,333
Ci,Cts,Tpe,None,0,744 738
Ci,Ctu,Tpe,None,0,744
Ci,Del,Fco,None,0,333
Ci,Del,Tpe,None,0,333
Ci,Dlc,Tpe,None,0,333
Ci,Dme,Bkk,None,0,772
Ci,Dps,Tpe,None,0,333
Ci,Fco,Del,None,0,333
Ci,Fra,Tpe,None,0,744
Ci,Fsz,Tpe,None,0,333 738
Ci,Fuk,Tpe,None,0,333 744 738 343
Ci,Gmp,Tsa,None,0,738
Ci,Gua,Lax,Y,0,757
Ci,Gum,Tpe,None,0,333
Ci,Hak,Tpe,None,0,738
Ci,Han,Tpe,None,0,333 343
Ci,Hij,Tpe,None,0,738
Ci,Hkg,Cgk,None,0,333
Ci,Hkg,Khh,None,0,333 E90 738
Ci,Hkg,Tnn,None,0,E90
Ci,Hkg,Tpe,None,0,333 738 744 343
Ci,Hnd,Tsa,None,0,333
Ci,Hnl,Nrt,None,0,744 333
Ci,Hnl,Tpe,None,0,333
Ci,Iah,Atl,Y,0,M88 717
Ci,Icn,Tpe,None,0,333 738
Ci,Isg,Tpe,None,0,738
Ci,Jfk,Kix,None,0,744
Ci,Khh,Bkk,None,0,738
Ci,Khh,Ckg,None,0,333
Ci,Khh,Hkg,None,0,333 E90 738
Ci,Khh,Khn,None,0,738
Ci,Khh,Kix,None,0,738
Ci,Khh,Mnl,Y,0,E90
Ci,Khh,Nrt,None,0,738
Ci,Khh,Oka,None,0,738
Ci,Khh,Pek,None,0,333
Ci,Khh,Pvg,None,0,738 333
Ci,Khh,Sgn,Y,0,321
Ci,Khh,Sin,None,0,738
Ci,Khh,Szx,None,0,333
Ci,Khn,Khh,None,0,738
Ci,Khn,Tpe,None,0,333 343
Ci,Kix,Jfk,None,0,744
Ci,Kix,Khh,None,0,738
Ci,Kix,Rmq,None,0,738
Ci,Kix,Tpe,None,0,333 744 343
Ci,Kmi,Tpe,None,0,738
Ci,Koj,Tpe,None,0,738
Ci,Kul,Tpe,None,0,333
Ci,Lax,Atl,Y,0,757 73H 76W
Ci,Lax,Gua,Y,0,757
Ci,Lax,Msy,Y,0,319
Ci,Lax,Tpe,None,0,744
Ci,Lhr,Ams,None,0,737
Ci,Mnl,Khh,Y,0,E90
Ci,Mnl,Tpe,None,0,333 738 343
Ci,Msy,Lax,Y,0,319
Ci,Ngo,Tpe,None,0,333 738 744
Ci,Nrt,Hnl,None,0,744 333
Ci,Nrt,Khh,None,0,738
Ci,Nrt,Tpe,None,0,333 744
Ci,Oka,Khh,None,0,738
Ci,Oka,Tpe,None,0,738 333 343
Ci,Pek,Khh,None,0,333
Ci,Pek,Tpe,None,0,744
Ci,Pen,Tpe,None,0,738
Ci,Pnh,Tpe,None,0,738
Ci,Pus,Tpe,None,0,738 333
Ci,Pvg,Khh,None,0,738 333
Ci,Pvg,Tpe,None,0,744 333
Ci,Rgn,Tpe,None,0,738
Ci,Rmq,Kix,None,0,738
Ci,Ror,Tpe,None,0,738
Ci,Sfo,Atl,Y,0,739 757
Ci,Sfo,Tpe,None,0,744
Ci,Sgn,Khh,Y,0,321
Ci,Sgn,Tpe,None,0,343 333
Ci,Sha,Tsa,None,0,333
Ci,Sin,Khh,None,0,738
Ci,Sin,Sub,None,0,333
Ci,Sin,Tpe,None,0,333 738
Ci,Sub,Sin,None,0,333
Ci,Syd,Akl,None,0,333
Ci,Syd,Tpe,None,0,333
Ci,Syx,Tpe,None,0,738
Ci,Szx,Khh,None,0,333
Ci,Szx,Tpe,None,0,744
Ci,Tak,Tpe,None,0,738
Ci,Tao,Tpe,None,0,744
Ci,Tnn,Hkg,None,0,E90
Ci,Toy,Tpe,None,0,738
Ci,Tpe,Bkk,None,0,744 333 343
Ci,Tpe,Bne,None,0,333
Ci,Tpe,Can,None,0,744
Ci,Tpe,Cgk,None,0,343
Ci,Tpe,Cts,None,0,744 738
Ci,Tpe,Ctu,None,0,744
Ci,Tpe,Del,None,0,333
Ci,Tpe,Dlc,None,0,333
Ci,Tpe,Dps,None,0,333
Ci,Tpe,Fra,None,0,744
Ci,Tpe,Fsz,None,0,333 738
Ci,Tpe,Fuk,None,0,333 744 738 343
Ci,Tpe,Gum,None,0,333
Ci,Tpe,Hak,None,0,738
Ci,Tpe,Han,None,0,333 343
Ci,Tpe,Hij,None,0,738
Ci,Tpe,Hkg,None,0,738 744 333 343
Ci,Tpe,Hnd,None,0,333
Ci,Tpe,Hnl,None,0,333
Ci,Tpe,Icn,None,0,333 738
Ci,Tpe,Isg,None,0,738
Ci,Tpe,Khn,None,0,333 343
Ci,Tpe,Kix,None,0,744 333 343
Ci,Tpe,Kmi,None,0,738
Ci,Tpe,Koj,None,0,738
Ci,Tpe,Kul,None,0,333
Ci,Tpe,Lax,None,0,744
Ci,Tpe,Mnl,None,0,333 738 343
Ci,Tpe,Ngo,None,0,333 738 744
Ci,Tpe,Nrt,None,0,333 744
Ci,Tpe,Oka,None,0,738 333 744 343
Ci,Tpe,Pek,None,0,744
Ci,Tpe,Pen,None,0,738
Ci,Tpe,Pnh,None,0,738
Ci,Tpe,Pus,None,0,738 333
Ci,Tpe,Pvg,None,0,744 333
Ci,Tpe,Rgn,None,0,738
Ci,Tpe,Ror,None,0,738
Ci,Tpe,Sfo,None,0,744
Ci,Tpe,Sgn,None,0,343 333
Ci,Tpe,Sin,None,0,738 333
Ci,Tpe,Syd,None,0,333
Ci,Tpe,Syx,None,0,738
Ci,Tpe,Szx,None,0,744
Ci,Tpe,Tak,None,0,738
Ci,Tpe,Tao,None,0,744
Ci,Tpe,Toy,None,0,738
Ci,Tpe,Urc,None,0,333
Ci,Tpe,Vie,None,0,343
Ci,Tpe,Wuh,None,0,333
Ci,Tpe,Wux,Y,0,321
Ci,Tpe,Xiy,None,0,333
Ci,Tpe,Yvr,None,0,343
Ci,Tsa,Gmp,None,0,738
Ci,Tsa,Hnd,None,0,333
Ci,Tsa,Sha,None,0,333
Ci,Urc,Tpe,None,0,333
Ci,Vie,Tpe,None,0,343
Ci,Wuh,Tpe,None,0,333
Ci,Wux,Tpe,Y,0,321
Ci,Xiy,Tpe,None,0,333
Ci,Yvr,Tpe,None,0,343
Cm,Adz,Baq,Y,0,E90
Cm,Adz,Bog,Y,0,E90
Cm,Adz,Clo,Y,0,E90
Cm,Adz,Ctg,Y,0,E90
Cm,Adz,Mde,Y,0,E90
Cm,Adz,Pei,Y,0,E90
Cm,Adz,Pty,None,0,E90
Cm,Asu,Pty,None,0,738 73G
Cm,Aua,Pty,None,0,738 E90
Cm,Baq,Adz,Y,0,E90
Cm,Baq,Bog,None,0,320 318
Cm,Baq,Pty,None,0,E90
Cm,Bga,Bog,None,0,320 319
Cm,Bga,Pty,None,0,E90
Cm,Bog,Adz,None,0,320
Cm,Bog,Baq,None,0,320 318 319
Cm,Bog,Bga,None,0,319 320 318
Cm,Bog,Ccs,Y,0,E90 73G
Cm,Bog,Clo,None,0,320 319
Cm,Bog,Ctg,None,0,320
Cm,Bog,Cun,Y,0,E90
Cm,Bog,Hav,Y,0,E90
Cm,Bog,Let,Y,0,E90
Cm,Bog,Mde,None,0,318 319 73G 320
Cm,Bog,Mex,Y,0,73G
Cm,Bog,Pei,None,0,320
Cm,Bog,Pty,None,0,738 73G E90
Cm,Bog,Puj,None,0,E90
Cm,Bog,Smr,None,0,320 318
Cm,Bog,Uio,Y,0,E90
Cm,Bos,Pty,None,0,73G
Cm,Bsb,Pty,None,0,738 73G
Cm,Ccs,Bog,Y,0,73G E90
Cm,Ccs,Mde,Y,0,E90
Cm,Ccs,Pty,None,0,73G
Cm,Clo,Adz,Y,0,E90
Cm,Clo,Bog,None,0,319 320 318
Cm,Clo,Pty,None,0,E90 73G
Cm,Cnf,Pty,None,0,738 73G
Cm,Cor,Pty,None,0,738
Cm,Ctg,Adz,Y,0,E90
Cm,Ctg,Bog,None,0,320
Cm,Ctg,Pty,None,0,E90 73G 738
Cm,Cuc,Pty,Y,0,E90
Cm,Cun,Bog,Y,0,E90
Cm,Cun,Pty,None,0,738 73G
Cm,Cur,Pty,None,0,E90
Cm,Ewr,Pty,Y,0,739
Cm,Eze,Pty,None,0,738
Cm,Gdl,Pty,None,0,E90
Cm,Gig,Pty,None,0,738
Cm,Gru,Pty,None,0,738
Cm,Gua,Mga,None,0,E90
Cm,Gua,Pty,None,0,E90 73G 738
Cm,Gua,Sjo,None,0,73G E90 738
Cm,Gye,Pty,None,0,738
Cm,Hav,Bog,Y,0,E90
Cm,Hav,Pty,None,0,738 E90
Cm,Iad,Pty,None,0,73G
Cm,Iah,Pty,Y,0,739
Cm,Iah,Sfo,Y,0,788
Cm,Iqt,Pty,None,0,E90
Cm,Jfk,Pty,None,0,738
Cm,Kin,Pty,None,0,E90
Cm,Las,Pty,None,0,738
Cm,Lax,Pty,None,0,738
Cm,Let,Bog,Y,0,E90
Cm,Lim,Pty,None,0,738 73G
Cm,Lir,Pty,None,0,E90
Cm,Mao,Pty,None,0,E90
Cm,Mar,Pty,None,0,73G
Cm,Mbj,Pty,None,0,73G 738 E90
Cm,Mco,Pty,None,0,73G 738
Cm,Mde,Adz,Y,0,E90
Cm,Mde,Bog,None,0,73G 320 319
Cm,Mde,Ccs,Y,0,E90
Cm,Mde,Pty,None,0,73G E90
Cm,Mex,Bog,Y,0,73G
Cm,Mex,Pty,None,0,738 73G
Cm,Mga,Gua,None,0,E90
Cm,Mga,Pty,None,0,73G E90
Cm,Mga,Sjo,None,0,E90 73G
Cm,Mia,Pty,None,0,738 73G
Cm,Mty,Pty,None,0,E90
Cm,Mvd,Pty,None,0,738
Cm,Nas,Pty,None,0,73G E90
Cm,Ord,Pty,None,0,738
Cm,Pap,Pty,None,0,73G 738
Cm,Pei,Adz,Y,0,E90
Cm,Pei,Bog,None,0,320 318 At7 319
Cm,Pei,Pty,Y,0,E90
Cm,Poa,Pty,None,0,738
Cm,Pos,Pty,None,0,73G E90
Cm,Pty,Adz,None,0,E90
Cm,Pty,Asu,None,0,738 73G
Cm,Pty,Aua,None,0,738 E90
Cm,Pty,Baq,None,0,E90
Cm,Pty,Bga,None,0,E90
Cm,Pty,Bog,None,0,73G E90 738
Cm,Pty,Bos,None,0,73G
Cm,Pty,Bsb,None,0,738 73G
Cm,Pty,Ccs,None,0,73G
Cm,Pty,Clo,None,0,E90 73G
Cm,Pty,Cnf,None,0,738 73G
Cm,Pty,Cor,None,0,738
Cm,Pty,Ctg,None,0,E90 73G 738
Cm,Pty,Cuc,Y,0,E90
Cm,Pty,Cun,None,0,738 73G
Cm,Pty,Cur,None,0,E90
Cm,Pty,Ewr,Y,0,739
Cm,Pty,Eze,None,0,738
Cm,Pty,Gdl,None,0,E90
Cm,Pty,Gig,None,0,738
Cm,Pty,Gru,None,0,738
Cm,Pty,Gua,None,0,E90 73G 738
Cm,Pty,Gye,None,0,738
Cm,Pty,Hav,None,0,738 E90
Cm,Pty,Iad,None,0,73G
Cm,Pty,Iah,Y,0,739
Cm,Pty,Iqt,None,0,E90
Cm,Pty,Jfk,None,0,738
Cm,Pty,Kin,None,0,E90
Cm,Pty,Las,None,0,738
Cm,Pty,Lax,None,0,738
Cm,Pty,Lim,None,0,738 73G
Cm,Pty,Lir,None,0,E90
Cm,Pty,Mao,None,0,E90
Cm,Pty,Mar,None,0,73G
Cm,Pty,Mbj,None,0,73G 738 E90
Cm,Pty,Mco,None,0,738 73G
Cm,Pty,Mde,None,0,73G E90
Cm,Pty,Mex,None,0,738 73G
Cm,Pty,Mga,None,0,E90 73G
Cm,Pty,Mia,None,0,738 73G
Cm,Pty,Mty,None,0,E90
Cm,Pty,Mvd,None,0,738
Cm,Pty,Nas,None,0,73G E90
Cm,Pty,Ord,None,0,738
Cm,Pty,Pap,None,0,73G 738
Cm,Pty,Pei,Y,0,E90
Cm,Pty,Poa,None,0,738
Cm,Pty,Pos,None,0,73G E90
Cm,Pty,Puj,None,0,738 73G E90
Cm,Pty,Rec,None,0,73G 738
Cm,Pty,Sal,None,0,E90
Cm,Pty,Sap,None,0,E90
Cm,Pty,Scl,None,0,738
Cm,Pty,Sdq,None,0,738 73G E90
Cm,Pty,Sjo,None,0,E90 738 73G
Cm,Pty,Sju,None,0,E90 73G
Cm,Pty,Sti,None,0,E90
Cm,Pty,Sxm,None,0,E90 73G
Cm,Pty,Tgu,None,0,E90 73G
Cm,Pty,Tpa,None,0,73G 738
Cm,Pty,Uio,None,0,738 73G
Cm,Pty,Vln,None,0,73G
Cm,Pty,Vvi,None,0,738 73G
Cm,Pty,Yyz,None,0,738
Cm,Puj,Bog,None,0,E90
Cm,Puj,Pty,None,0,E90 738 73G
Cm,Rec,Pty,None,0,73G 738
Cm,Sal,Pty,None,0,E90
Cm,Sap,Pty,None,0,E90
Cm,Sap,Sjo,None,0,738
Cm,Scl,Pty,None,0,738
Cm,Sdq,Pty,None,0,738 73G E90
Cm,Sea,Iah,Y,0,320
Cm,Sjo,Gua,None,0,E90 73G 738
Cm,Sjo,Mga,None,0,E90 73G
Cm,Sjo,Pty,None,0,738 73G E90
Cm,Sjo,Sap,None,0,738
Cm,Sjo,Tgu,None,0,738
Cm,Sju,Pty,None,0,E90 73G
Cm,Smr,Bog,None,0,320 318
Cm,Sti,Pty,None,0,E90
Cm,Sxm,Pty,None,0,E90 73G
Cm,Tgu,Pty,None,0,738
Cm,Tgu,Sjo,None,0,E90 73G
Cm,Tpa,Pty,None,0,738 73G
Cm,Uio,Bog,Y,0,E90
Cm,Uio,Pty,None,0,738 73G
Cm,Vln,Pty,None,0,73G
Cm,Vvi,Pty,None,0,73G 738
Cm,Yyz,Pty,None,0,738
Cn,Hld,Pek,None,0,738
Cn,Hrb,Pek,None,0,738
Cn,Inc,Pek,None,0,738
Cn,Kwl,Pek,None,0,738
Cn,Mdg,Pek,None,0,738
Cn,Pek,Hld,None,0,738
Cn,Pek,Hrb,None,0,738
Cn,Pek,Inc,None,0,738
Cn,Pek,Kwl,None,0,738
Cn,Pek,Mdg,None,0,738
Cu,Bog,Hav,None,0,319
Cu,Ccc,Hav,None,0,Il9
Cu,Ccc,Vra,None,0,320
Cu,Ccs,Hav,None,0,T20 320 A58 319
Cu,Cmw,Hav,None,0,320
Cu,Cmw,Yul,None,0,320
Cu,Cmw,Yyz,None,0,320
Cu,Cun,Fco,Y,0,767
Cu,Cun,Hav,None,0,320 319
Cu,Cyo,Hav,None,0,320
Cu,Cyo,Scu,None,0,320
Cu,Eze,Ccc,None,0,Il9
Cu,Fco,Hav,None,1,767
Cu,Fdf,Hav,None,0,A58
Cu,Gao,Hav,None,0,A58
Cu,Hav,Bog,None,0,319
Cu,Hav,Ccs,None,0,T20 320 A58 319
Cu,Hav,Cmw,None,0,320
Cu,Hav,Cun,None,0,320 319
Cu,Hav,Eze,None,0,Il9
Cu,Hav,Fdf,None,0,A58
Cu,Hav,Gao,None,0,A58
Cu,Hav,Hog,None,0,A58
Cu,Hav,Mad,None,0,Il9
Cu,Hav,Mex,None,0,320 319
Cu,Hav,Nas,None,0,At4
Cu,Hav,Ory,None,0,Il9
Cu,Hav,Pmv,None,0,A58
Cu,Hav,Pty,None,0,73G
Cu,Hav,Scu,None,0,A58
Cu,Hav,Sdq,None,0,319 A58 T20
Cu,Hav,Snu,None,0,320
Cu,Hav,Svo,Y,0,332
Cu,Hog,Hav,None,0,A58
Cu,Hog,Yul,None,0,320
Cu,Mad,Hav,None,0,Il9
Cu,Mad,Scu,None,0,Il9
Cu,Mex,Hav,None,0,320 319
Cu,Nas,Hav,None,0,At4
Cu,Ory,Scu,None,0,Il9
Cu,Pmv,Hav,None,0,A58
Cu,Pty,Hav,None,0,73G
Cu,Scu,Fco,Y,0,767
Cu,Scu,Hav,None,0,A58 Il9
Cu,Scu,Sdq,None,0,A58
Cu,Scu,Yul,None,0,320
Cu,Sdq,Hav,None,0,A58 319 T20
Cu,Sdq,Scu,None,0,A58
Cu,Snu,Yul,None,0,320
Cu,Snu,Yyz,None,0,320
Cu,Svo,Hav,Y,0,332
Cu,Vra,Yul,None,0,320
Cu,Yul,Ccc,None,0,320
Cu,Yul,Cmw,None,0,320
Cu,Yul,Cyo,None,0,320
Cu,Yul,Hog,None,0,320
Cu,Yul,Snu,None,0,320
Cu,Yyz,Cmw,None,0,320
Cu,Yyz,Snu,None,0,320
Cx,Adl,Hkg,None,0,333
Cx,Akl,Hkg,None,0,343
Cx,Ams,Hkg,None,0,343
Cx,Ath,Doh,None,0,321
Cx,Atl,Ord,Y,0,E75
Cx,Auh,Bah,None,0,333
Cx,Bah,Dxb,None,0,333
Cx,Bcn,Doh,None,0,332
Cx,Bki,Hkg,None,0,321 320
Cx,Bkk,Cmb,None,0,773
Cx,Bkk,Hkg,None,0,333 773 343 77W
Cx,Bkk,Kbv,Y,0,319 320
Cx,Bkk,Khi,None,0,333
Cx,Bkk,Sin,None,0,772
Cx,Blr,Hkg,None,0,333
Cx,Bne,Cns,None,0,333
Cx,Bne,Hkg,None,0,333
Cx,Bom,Hkg,None,0,333
Cx,Can,Hkg,None,0,333 321 320
Cx,Ccu,Hkg,None,0,320
Cx,Cdg,Hkg,None,0,77W 343
Cx,Ceb,Hkg,None,0,333 77W 343
Cx,Cgk,Hkg,None,0,333 773 343
Cx,Cgo,Hkg,None,0,320
Cx,Cju,Hkg,None,0,320
Cx,Ckg,Hkg,None,0,320 321
Cx,Cmb,Bkk,None,0,773
Cx,Cmb,Sin,None,0,773
Cx,Cns,Bne,None,0,333
Cx,Cns,Hkg,None,0,333
Cx,Cnx,Bkk,Y,0,320 319
Cx,Cnx,Hkg,None,0,320
Cx,Csx,Hkg,None,0,320 321
Cx,Cts,Hkg,None,0,744 333
Cx,Ctu,Hkg,None,0,320 333 321
Cx,Dac,Hkg,None,0,333
Cx,Dac,Ktm,None,0,333
Cx,Dad,Hkg,None,0,320
Cx,Del,Hkg,None,0,333
Cx,Dme,Hkg,None,0,343
Cx,Doh,Ath,None,0,333 332
Cx,Doh,Bcn,None,0,332
Cx,Doh,Gva,None,0,320
Cx,Doh,Hkg,None,0,333 332
Cx,Doh,Mad,None,0,77W
Cx,Doh,Vce,None,0,320
Cx,Dps,Hkg,None,0,773 744
Cx,Dxb,Hkg,None,0,333
Cx,Ewr,Hkg,None,0,77W
Cx,Fco,Hkg,None,0,343
Cx,Foc,Hkg,None,0,333
Cx,Fra,Hkg,None,0,77W
Cx,Fuk,Hkg,None,0,321 333
Cx,Fuk,Tpe,None,0,772
Cx,Gva,Doh,None,0,320
Cx,Hak,Hkg,None,0,320 321
Cx,Han,Hkg,None,0,320 321
Cx,Hgh,Hkg,None,0,333 321 320
Cx,Hkg,Adl,None,0,333
Cx,Hkg,Akl,None,0,343
Cx,Hkg,Ams,None,0,343
Cx,Hkg,Auh,None,0,333
Cx,Hkg,Bki,None,0,321 320
Cx,Hkg,Bkk,None,0,772 333 343 77W 773
Cx,Hkg,Blr,None,0,333
Cx,Hkg,Bne,None,0,333
Cx,Hkg,Bom,None,0,333
Cx,Hkg,Can,None,0,333 321 320
Cx,Hkg,Ccu,None,0,320
Cx,Hkg,Cdg,None,0,77W 343
Cx,Hkg,Ceb,None,0,333 77W 343
Cx,Hkg,Cgk,None,0,333 343 773
Cx,Hkg,Cgo,None,0,320
Cx,Hkg,Cju,None,0,320
Cx,Hkg,Ckg,None,0,320 321
Cx,Hkg,Cns,None,0,333
Cx,Hkg,Cnx,None,0,320
Cx,Hkg,Csx,None,0,320 321
Cx,Hkg,Cts,None,0,744 333
Cx,Hkg,Ctu,None,0,320 333 321
Cx,Hkg,Dac,None,0,333
Cx,Hkg,Dad,None,0,320
Cx,Hkg,Del,None,0,333
Cx,Hkg,Dme,None,0,343
Cx,Hkg,Doh,None,0,332 333
Cx,Hkg,Dps,None,0,773 744
Cx,Hkg,Dxb,None,0,333
Cx,Hkg,Ewr,None,0,77W
Cx,Hkg,Fco,None,0,343
Cx,Hkg,Foc,None,0,333
Cx,Hkg,Fra,None,0,77W
Cx,Hkg,Fuk,None,0,321 333
Cx,Hkg,Hak,None,0,320 321
Cx,Hkg,Han,None,0,320 321
Cx,Hkg,Hgh,None,0,321 333 320
Cx,Hkg,Hkt,None,0,320 321
Cx,Hkg,Hnd,None,0,744
Cx,Hkg,Hyd,None,0,333
Cx,Hkg,Icn,None,0,333 773 772 77W 343
Cx,Hkg,Jfk,None,0,77W
Cx,Hkg,Jnb,None,0,744
Cx,Hkg,Khh,None,0,320 333 321
Cx,Hkg,Khv,None,0,320
Cx,Hkg,Kix,None,0,333 744 773 77W 343 772
Cx,Hkg,Kmg,None,0,333 320 321
Cx,Hkg,Kul,None,0,333 772 738 343 773
Cx,Hkg,Kwl,None,0,320 321
Cx,Hkg,Lax,None,0,77W
Cx,Hkg,Lhr,None,0,77W
Cx,Hkg,Maa,None,0,333
Cx,Hkg,Mel,None,0,333
Cx,Hkg,Mle,None,0,333
Cx,Hkg,Mnl,None,0,77W 343 744 333 772
Cx,Hkg,Mxp,None,0,77W
Cx,Hkg,Nan,Y,0,332
Cx,Hkg,Ngb,None,0,320 321
Cx,Hkg,Ngo,None,0,333 343
Cx,Hkg,Nkg,None,0,333 321 320
Cx,Hkg,Nrt,None,0,773 744 77W 772 333 343
Cx,Hkg,Oka,None,0,333
Cx,Hkg,Ord,None,0,77W
Cx,Hkg,Pek,None,0,333 77W 321 320 343
Cx,Hkg,Pen,None,0,333
Cx,Hkg,Per,None,0,333
Cx,Hkg,Pus,None,0,321 320
Cx,Hkg,Pvg,None,0,333 77W 321 320 773 772 343
Cx,Hkg,Ruh,None,0,333
Cx,Hkg,Sfo,None,0,77W 744
Cx,Hkg,Sgn,None,0,321 77W 333 343
Cx,Hkg,Sha,None,0,333
Cx,Hkg,Sin,None,0,772 77W 333 773 343
Cx,Hkg,Sub,None,0,333 772
Cx,Hkg,Syd,None,0,333
Cx,Hkg,Syx,None,0,320 321
Cx,Hkg,Tao,None,0,333 320
Cx,Hkg,Tpe,None,0,333 77W 744 772 773 343 320 321
Cx,Hkg,Usm,None,0,320 319
Cx,Hkg,Vvo,None,0,320
Cx,Hkg,Wnz,None,0,321 320
Cx,Hkg,Wuh,None,0,321 320
Cx,Hkg,Xiy,None,0,320 321
Cx,Hkg,Xmn,None,0,333 321 320
Cx,Hkg,Yvr,None,0,77W
Cx,Hkg,Yyz,None,0,77W
Cx,Hkt,Hkg,None,0,320 321
Cx,Hnd,Hkg,None,0,744
Cx,Hyd,Hkg,None,0,333
Cx,Icn,Hkg,None,0,333 773 772 77W 343
Cx,Icn,Tpe,None,0,773 343 772
Cx,Jfk,Hkg,None,0,77W
Cx,Jfk,Yvr,None,0,77W
Cx,Jnb,Hkg,None,0,744
Cx,Kbv,Bkk,Y,0,320 319
Cx,Khh,Hkg,None,0,333 320 321
Cx,Khi,Bkk,None,0,333
Cx,Khv,Hkg,None,0,320
Cx,Kix,Hkg,None,0,333 773 744 77W 343 772
Cx,Kix,Tpe,None,0,333 773 77W
Cx,Kmg,Hkg,None,0,333 320 321
Cx,Ktm,Dac,None,0,333
Cx,Kul,Hkg,None,0,772 333 738 343 773
Cx,Kwl,Hkg,None,0,320 321
Cx,Lax,Hkg,None,0,77W
Cx,Lhr,Hkg,None,0,77W
Cx,Maa,Hkg,None,0,333
Cx,Mad,Doh,None,0,77W
Cx,Mel,Hkg,None,0,333
Cx,Mle,Hkg,None,0,333
Cx,Mnl,Hkg,None,0,744 333 77W 343 772
Cx,Msy,Dfw,Y,0,M83 M80
Cx,Mxp,Hkg,None,0,77W
Cx,Nan,Hkg,Y,0,332
Cx,Ngb,Hkg,None,0,321 320
Cx,Ngo,Hkg,None,0,343 333
Cx,Ngo,Tpe,None,0,333
Cx,Nkg,Hkg,None,0,320 333 321
Cx,Nrt,Hkg,None,0,773 77W 744 772 333 343
Cx,Nrt,Tpe,None,0,744
Cx,Oka,Hkg,None,0,333
Cx,Ord,Atl,Y,0,Cr7
Cx,Ord,Hkg,None,0,77W
Cx,Pek,Hkg,None,0,320 333 77W 321 343
Cx,Pen,Hkg,None,0,333
Cx,Per,Hkg,None,0,333
Cx,Pus,Hkg,None,0,321 320
Cx,Pvg,Hkg,None,0,320 321 333 772 77W 773 343
Cx,Ruh,Hkg,None,0,333
Cx,Sfo,Hkg,None,0,77W 744
Cx,Sgn,Hkg,None,0,77W 333 343
Cx,Sha,Hkg,None,0,333
Cx,Sin,Bkk,None,0,333 343
Cx,Sin,Cmb,None,0,773
Cx,Sin,Hkg,None,0,333 772 773 77W
Cx,Sub,Hkg,None,0,333 772
Cx,Syd,Hkg,None,0,333
Cx,Syx,Hkg,None,0,320 321
Cx,Tao,Hkg,None,0,333 320
Cx,Tpe,Fuk,None,0,772 773
Cx,Tpe,Hkg,None,0,773 744 333 77W 772 343 320 321
Cx,Tpe,Icn,None,0,773 343 772
Cx,Tpe,Kix,None,0,773 333
Cx,Tpe,Ngo,None,0,333
Cx,Tpe,Nrt,None,0,744
Cx,Usm,Hkg,None,0,319
Cx,Vce,Doh,None,0,320
Cx,Vvo,Hkg,None,0,320
Cx,Wnz,Hkg,None,0,321 320
Cx,Wuh,Hkg,None,0,321 320
Cx,Xiy,Hkg,None,0,320 321
Cx,Xmn,Hkg,None,0,320 333 321
Cx,Yvr,Hkg,None,0,77W
Cx,Yvr,Jfk,None,0,77W
Cx,Yyz,Hkg,None,0,77W
Cy,Ams,Lca,None,0,320
Cy,Ath,Lca,None,0,320
Cy,Auh,Lca,Y,0,320
Cy,Bey,Lca,None,0,320
Cy,Cdg,Lca,None,0,320
Cy,Fra,Lca,None,0,320
Cy,Her,Lca,None,0,320
Cy,Lca,Ams,None,0,320
Cy,Lca,Ath,None,0,320
Cy,Lca,Auh,Y,0,320
Cy,Lca,Bey,None,0,320
Cy,Lca,Cdg,None,0,320
Cy,Lca,Fra,None,0,320
Cy,Lca,Her,None,0,320
Cy,Lca,Lhr,None,0,320
Cy,Lca,Muc,None,0,320
Cy,Lca,Otp,None,0,318
Cy,Lca,Skg,None,0,320
Cy,Lca,Sof,None,0,320
Cy,Lca,Svo,None,0,320
Cy,Lca,Tlv,None,0,320
Cy,Lca,Zrh,None,0,320
Cy,Lhr,Lca,None,0,320
Cy,Muc,Fra,None,0,320
Cy,Muc,Lca,None,0,320
Cy,Otp,Lca,None,0,318
Cy,Skg,Lca,None,0,320
Cy,Sof,Lca,None,0,320
Cy,Svo,Lca,None,0,320
Cy,Tlv,Lca,None,0,320
Cy,Zrh,Lca,None,0,320
Cz,Aat,Urc,None,0,73G E90
Cz,Acx,Can,None,0,319
Cz,Akl,Can,None,0,787
Cz,Aku,Urc,None,0,E90 73G
Cz,Ala,Urc,None,0,73G
Cz,Ams,Can,None,0,332
Cz,Ams,Ctu,Y,0,74M
Cz,Ams,Hgh,Y,0,777
Cz,Ams,Pek,None,0,332
Cz,Ams,Pvg,Y,0,74M 747
Cz,Ams,Xmn,Y,0,777
Cz,Aog,Pek,None,0,320
Cz,Aqg,Can,None,0,E90
